Porter's Pass,,,,
,,,,
date,probe_1,probe_2,probe_3,probe_4
11/17/20 12:06:37 PM,0.3119,0.224,0.3235,0.3722
11/17/20 12:36:37 PM,0.3119,0.224,0.3228,0.3722
11/17/20 01:06:37 PM,0.3104,0.224,0.3228,0.3707
11/17/20 01:36:37 PM,0.3097,0.224,0.322,0.3693
11/17/20 02:06:37 PM,0.3097,0.224,0.322,0.3693
11/17/20 02:36:37 PM,0.3097,0.224,0.3213,0.37
11/17/20 03:06:37 PM,0.309,0.224,0.3206,0.3678
11/17/20 03:36:37 PM,0.309,0.224,0.3213,0.3685
11/17/20 04:06:37 PM,0.3082,0.224,0.3206,0.3678
11/17/20 04:36:37 PM,0.3082,0.224,0.3199,0.3671
11/17/20 05:06:37 PM,0.309,0.2218,0.3206,0.3678
11/17/20 05:36:37 PM,0.3082,0.2233,0.3199,0.3678
11/17/20 06:06:37 PM,0.3068,0.224,0.3184,0.3664
11/17/20 06:36:37 PM,0.3068,0.224,0.3191,0.3656
11/17/20 07:06:37 PM,0.3061,0.224,0.3184,0.3649
11/17/20 07:36:37 PM,0.3068,0.224,0.3184,0.3664
11/17/20 08:06:37 PM,0.3053,0.224,0.3184,0.3656
11/17/20 08:36:37 PM,0.3053,0.224,0.3184,0.3664
11/17/20 09:06:37 PM,0.3046,0.224,0.317,0.3649
11/17/20 09:36:37 PM,0.3039,0.2233,0.3184,0.3649
11/17/20 10:06:37 PM,0.3039,0.2233,0.3177,0.3649
11/17/20 10:36:37 PM,0.3039,0.2233,0.3177,0.3649
11/17/20 11:06:37 PM,0.3039,0.2225,0.3177,0.3649
11/17/20 11:36:37 PM,0.3039,0.2233,0.3184,0.3649
11/18/20 12:06:37 AM,0.3039,0.2225,0.3177,0.3649
11/18/20 12:36:37 AM,0.3032,0.2225,0.3177,0.3649
11/18/20 01:06:37 AM,0.3032,0.2225,0.3177,0.3649
11/18/20 01:36:37 AM,0.3032,0.2225,0.317,0.3649
11/18/20 02:06:37 AM,0.3024,0.2225,0.317,0.3649
11/18/20 02:36:37 AM,0.3032,0.2225,0.3162,0.3656
11/18/20 03:06:37 AM,0.3039,0.2225,0.3162,0.3664
11/18/20 03:36:37 AM,0.3039,0.2225,0.317,0.3664
11/18/20 04:06:37 AM,0.3039,0.2225,0.3162,0.3664
11/18/20 04:36:37 AM,0.3039,0.2218,0.317,0.3664
11/18/20 05:06:37 AM,0.3032,0.2218,0.317,0.3664
11/18/20 05:36:37 AM,0.3032,0.2218,0.3162,0.3671
11/18/20 06:06:37 AM,0.3032,0.2211,0.317,0.3671
11/18/20 06:36:37 AM,0.3024,0.2211,0.317,0.3664
11/18/20 07:06:37 AM,0.3024,0.2211,0.317,0.3664
11/18/20 07:36:37 AM,0.3032,0.2211,0.317,0.3664
11/18/20 08:06:37 AM,0.3032,0.2204,0.317,0.3671
11/18/20 08:36:37 AM,0.3024,0.2204,0.317,0.3671
11/18/20 09:06:37 AM,0.3032,0.2211,0.3162,0.3671
11/18/20 09:36:37 AM,0.3032,0.2204,0.317,0.3671
11/18/20 10:06:37 AM,0.3032,0.2204,0.3177,0.3671
11/18/20 10:36:37 AM,0.3039,0.2196,0.3177,0.3671
11/18/20 11:06:37 AM,0.3046,0.2196,0.3191,0.3671
11/18/20 11:36:37 AM,0.3032,0.2196,0.3199,0.3678
11/18/20 12:06:37 PM,0.3039,0.2196,0.3191,0.3671
11/18/20 12:36:37 PM,0.3032,0.2196,0.3199,0.3656
11/18/20 01:06:37 PM,0.3032,0.2196,0.3184,0.3664
11/18/20 01:36:37 PM,0.3039,0.2196,0.3191,0.3671
11/18/20 02:06:37 PM,0.3039,0.2196,0.3191,0.3671
11/18/20 02:36:37 PM,0.3039,0.2204,0.3199,0.3671
11/18/20 03:06:37 PM,0.3039,0.2204,0.3184,0.3671
11/18/20 03:36:37 PM,0.3039,0.2196,0.3184,0.3671
11/18/20 04:06:37 PM,0.3024,0.2196,0.3184,0.3656
11/18/20 04:36:37 PM,0.3039,0.2196,0.3191,0.3671
11/18/20 05:06:37 PM,0.3046,0.2189,0.3206,0.3678
11/18/20 05:36:37 PM,0.3046,0.2189,0.3213,0.3671
11/18/20 06:06:37 PM,0.3046,0.2189,0.322,0.3678
11/18/20 06:36:37 PM,0.3039,0.2182,0.3228,0.3678
11/18/20 07:06:37 PM,0.3039,0.2182,0.3235,0.3678
11/18/20 07:36:37 PM,0.3046,0.2182,0.3264,0.3678
11/18/20 08:06:37 PM,0.3046,0.2291,0.3293,0.3678
11/18/20 08:36:37 PM,0.3053,0.2269,0.33,0.3678
11/18/20 09:06:37 PM,0.3053,0.2269,0.3315,0.3678
11/18/20 09:36:37 PM,0.3061,0.2276,0.3337,0.3671
11/18/20 10:06:37 PM,0.309,0.2538,0.3598,0.3671
11/18/20 10:36:37 PM,0.3126,0.2552,0.3773,0.3671
11/18/20 11:06:37 PM,0.3148,0.2545,0.3867,0.3664
11/18/20 11:36:37 PM,0.3162,0.2552,0.3976,0.3664
11/19/20 12:06:37 AM,0.317,0.2567,0.4049,0.3671
11/19/20 12:36:37 AM,0.3177,0.2589,0.4092,0.3656
11/19/20 01:06:37 AM,0.3184,0.2603,0.4099,0.3656
11/19/20 01:36:37 AM,0.3191,0.261,0.4114,0.3664
11/19/20 02:06:37 AM,0.3206,0.261,0.4128,0.3671
11/19/20 02:36:37 AM,0.3213,0.2618,0.4128,0.3664
11/19/20 03:06:37 AM,0.3235,0.2618,0.4128,0.3664
11/19/20 03:36:37 AM,0.3242,0.2618,0.4128,0.3664
11/19/20 04:06:37 AM,0.3264,0.2632,0.415,0.3664
11/19/20 04:36:37 AM,0.3279,0.2647,0.4165,0.3664
11/19/20 05:06:37 AM,0.3293,0.2661,0.4179,0.3649
11/19/20 05:36:37 AM,0.3322,0.2683,0.4208,0.3656
11/19/20 06:06:37 AM,0.3351,0.2698,0.423,0.3656
11/19/20 06:36:37 AM,0.3373,0.2719,0.4245,0.3642
11/19/20 07:06:37 AM,0.3395,0.2734,0.4259,0.3664
11/19/20 07:36:37 AM,0.3431,0.2741,0.4252,0.3671
11/19/20 08:06:37 AM,0.346,0.2734,0.4245,0.3671
11/19/20 08:36:37 AM,0.3475,0.2727,0.423,0.3678
11/19/20 09:06:37 AM,0.3496,0.2719,0.4223,0.3685
11/19/20 09:36:37 AM,0.3511,0.2712,0.4208,0.37
11/19/20 10:06:37 AM,0.3526,0.2705,0.4194,0.3693
11/19/20 10:36:37 AM,0.3526,0.2698,0.4179,0.37
11/19/20 11:06:37 AM,0.3547,0.2683,0.4172,0.3707
11/19/20 11:36:37 AM,0.354,0.2676,0.4165,0.37
11/19/20 12:06:37 PM,0.3547,0.2676,0.4157,0.3693
11/19/20 12:36:37 PM,0.3569,0.2661,0.4157,0.3714
11/19/20 01:06:37 PM,0.3576,0.2661,0.4157,0.3729
11/19/20 01:36:37 PM,0.3576,0.2654,0.415,0.3743
11/19/20 02:06:37 PM,0.3584,0.2647,0.4136,0.3751
